endTime,artistName,trackName,msPlayed
2023-03-16 13:11,BØRNS,Seeing Stars,189453.0
2023-03-16 13:11,Childish Gambino,Les,10109.0
2023-03-16 13:11,Demi Lovato,Met Him Last Night (feat. Ariana Grande),4033.0
2023-03-16 13:12,Nick Cave & The Bad Seeds,O Children,696.0
2023-03-16 13:12,Marvin Gaye,Right On - Detroit Mix,102130.0
2023-03-16 13:12,Nick Cave & The Bad Seeds,O Children,185.0
2023-03-16 13:12,The Neighbourhood,Ferrari,24296.0
2023-03-16 13:12,Joji,Normal People (feat. rei brown),23991.0
2023-03-16 13:15,Fools Garden,Lemon Tree,185.0
2023-03-16 13:15,Vlad Holiday,So Damn Into You,278.0
2023-03-16 13:15,Kaizers Orchestra,Prosessen,325.0
2023-03-16 13:15,Des Rocs,Outta My Mind,255.0
2023-03-16 13:15,Caroline Polachek,Hit Me Where It Hurts,441.0
2023-03-16 13:15,Fools Garden,Lemon Tree,580.0
2023-03-16 13:15,Charli XCX,New Shapes (feat. Christine and the Queens and Caroline Polachek),73537.0
2023-03-16 13:15,Angus & Julia Stone,Chateau,626.0
2023-03-16 13:15,The Vaccines,Your Love Is My Favourite Band,650.0
2023-03-16 13:15,Ariana Grande,Hands On Me,719.0
2023-03-16 13:15,Pixies,Here Comes Your Man,626.0
2023-03-16 13:15,Arctic Monkeys,R U Mine?,28132.0
2023-03-16 13:15,Mareux,The Perfect Girl,5113.0
2023-03-16 13:18,Sleeping With Sirens,Left Alone,673.0
2023-03-16 13:18,Sleeping With Sirens,Better Off Dead,185.0
2023-03-16 13:18,grandson,Darkside,139.0
2023-03-16 13:18,The All-American Rejects,Move Along,882.0
2023-03-16 13:18,The Smiths,Heaven Knows I'm Miserable Now - 2011 Remaster,626.0
2023-03-16 13:18,The Pretty Reckless,Blame Me,534.0
2023-03-16 13:18,The Rare Occasions,Notion,696.0
2023-03-16 13:18,The Pretty Reckless,Blame Me,626.0
2023-03-16 13:18,The Smiths,Heaven Knows I'm Miserable Now - 2011 Remaster,141363.0
2023-03-16 13:18,BØRNS,"10,000 Emerald Pools",348.0
2023-03-16 13:18,Sleeping With Sirens,Better Off Dead,162.0
2023-03-16 13:18,The Fratellis,She's Not Gone Yet But She's Leaving,626.0
2023-03-16 13:18,Two Feet,Until I Come Home,255.0
2023-03-16 13:18,Two Feet,Until I Come Home,301.0
2023-03-16 13:18,BØRNS,"10,000 Emerald Pools",789.0
2023-03-16 13:18,Franz Ferdinand,Take Me Out,255.0
2023-03-16 13:18,Franz Ferdinand,Take Me Out,394.0
2023-03-16 13:18,The Fratellis,She's Not Gone Yet But She's Leaving,441.0
2023-03-16 13:18,grandson,Blood // Water,719.0
2023-03-16 13:18,BØRNS,"10,000 Emerald Pools",139.0
2023-03-16 13:18,The Warning,CHOKE (with grandson & Zero 9:36),603.0
2023-03-16 13:22,The Pretty Reckless,Blame Me,216177.0
2023-03-16 13:22,Two Feet,Pink,1207.0
2023-03-16 13:22,Jackie Moore,"Precious, Precious",696.0
2023-03-16 13:22,Lorde,Ribs,4465.0
2023-03-16 13:25,Rammstein,Deutschland,21319.0
2023-03-16 13:27,Marvin Gaye,Funky Nation,1021.0
2023-03-16 13:27,Two Feet,Pink,122054.0
2023-03-16 13:27,The Pretty Reckless,Since You're Gone - Live,2600.0
2023-03-16 13:27,girl in red,we fell in love in october,603.0
2023-03-16 13:27,daddy's girl,after dark x sweater weather,9954.0
2023-03-16 13:27,Ariana Grande,ghostin,18734.0
2023-03-16 13:28,The Pretty Reckless,Blame Me,464.0
2023-03-16 13:28,Sleeping With Sirens,Better Off Dead,510.0
2023-03-16 13:28,The Last Shadow Puppets,The Meeting Place,348.0
2023-03-16 13:28,Conan Gray,Family Line,766.0
2023-03-16 13:28,Marvin Gaye,Funky Nation,22569.0
2023-03-16 13:28,Conan Gray,Family Line,673.0
2023-03-16 13:28,Lana Del Rey,Brooklyn Baby,10251.0
2023-03-16 13:29,The Last Shadow Puppets,Wondrous Place,417.0
2023-03-16 13:29,The Last Shadow Puppets,The Meeting Place,603.0
2023-03-16 13:29,Declan McKenna,Brazil,27282.0
2023-03-16 13:29,The Pretty Reckless,Blame Me,27828.0
2023-03-16 13:29,Ariana Grande,Love Me Harder,4612.0
2023-03-16 13:30,The Vaccines,Want You So Bad,301.0
2023-03-16 13:30,Ariana Grande,goodnight n go,441.0
2023-03-16 13:30,Jimi Hendrix,Jungle,116.0
2023-03-16 13:30,The Vaccines,Want You So Bad,626.0
2023-03-16 13:30,NF,When I Grow Up,441.0
2023-03-16 13:30,Royal Deluxe,Fame,139.0
2023-03-16 13:30,Ariana Grande,imagine,371.0
2023-03-16 13:30,Ariana Grande,obvious,278.0
2023-03-16 13:30,Ariana Grande,needy,208.0
2023-03-16 13:30,Leah Kate,Fuck Up The Friendship,4122.0
2023-03-16 13:30,Lana Del Rey,Brooklyn Baby,20558.0
2023-03-16 13:34,NF,When I Grow Up,196800.0
2023-03-16 13:38,Royal Blood,Trouble’s Coming,228400.0
2023-03-16 13:42,Andy Black,Paint It Black,252485.0
2023-03-16 13:42,Cage The Elephant,Sweetie Little Jean,11035.0
2023-03-16 13:42,Angel Olsen,Shut Up Kiss Me,26767.0
2023-03-16 13:43,The Rolling Stones,Living In A Ghost Town,77251.0
2023-03-16 13:43,Bob Seger,Night Moves,1137.0
2023-03-16 13:43,Beck,Devils Haircut,1323.0
2023-03-16 13:46,Asking Alexandria,Closer,789.0
2023-03-16 13:46,Pierce The Veil,Today I Saw The Whole World,1602.0
2023-03-16 13:46,Leonard Cohen,Take This Waltz - Paris Version,9388.0
2023-03-16 13:46,Cage The Elephant,Back Against The Wall,25413.0
2023-03-16 13:46,The Vaccines,Want You So Bad,4663.0
2023-03-16 13:46,Des Rocs,Used to the Darkness,13307.0
2023-03-16 13:49,Asking Alexandria,Closer,167369.0
2023-03-16 13:49,The Pretty Reckless,And So It Went (feat. Tom Morello),580.0
2023-03-16 13:49,Pierce The Veil,Today I Saw The Whole World,626.0
2023-03-16 13:49,M83,Midnight City,7918.0
2023-03-16 13:49,M83,Midnight City,743.0
2023-03-16 13:49,Pierce The Veil,Today I Saw The Whole World,1044.0
2023-03-16 13:49,M83,Midnight City,31207.0
2023-03-16 13:53,Owl City,Fireflies,228346.0
2023-03-16 13:53,Led Zeppelin,Over the Hills and Far Away - Remaster,23172.0
2023-03-16 13:53,Sinéad O'Connor,Nothing Compares 2 U,8178.0
2023-03-16 13:53,JPEGMAFIA,OG!,26973.0
2023-03-16 14:08,The All-American Rejects,Move Along,111256.0
2023-03-16 14:08,Ariana Grande,shut up,10505.0
2023-03-16 14:08,Harry Styles,As It Was,8383.0
2023-03-16 14:11,Highly Suspect,Lydia,29023.0
2023-03-16 14:11,Cypress Hill,Insane in the Brain,6774.0
2023-03-16 14:11,Ariana Grande,Stuck with U (with Justin Bieber),22894.0
2023-03-16 14:12,Mareux,The Perfect Girl,278.0
2023-03-16 14:12,Imagine Dragons,Bones,1068.0
2023-03-16 14:12,Des Rocs,Used to the Darkness,1207.0
2023-03-16 14:12,Enigma,Sadeness,78274.0
2023-03-16 14:12,America,A Horse with No Name,371.0
2023-03-16 14:12,Jackie Moore,"Precious, Precious",1486.0
2023-03-16 14:12,Gorillaz,DARE,232.0
2023-03-16 14:12,BØRNS,Seeing Stars,4665.0
2023-03-16 14:14,The Handsome Family,Far from Any Road,255.0
2023-03-16 14:14,Imagine Dragons,Bones,88050.0
2023-03-16 14:14,Ariana Grande,MONOPOLY (with Victoria Monét),301.0
2023-03-16 14:14,Alvvays,Dreams Tonite,510.0
2023-03-16 14:14,CORPSE,MISA MISA!,7430.0
2023-03-16 14:14,Mareux,The Perfect Girl,325.0
2023-03-16 14:14,Alvvays,Dreams Tonite,696.0
2023-03-16 14:14,Ariana Grande,Piano,14406.0
2023-03-16 14:15,Gorillaz,DARE,255.0
2023-03-16 14:15,Alvvays,Dreams Tonite,2832.0
2023-03-16 14:15,Gorillaz,DARE,928.0
2023-03-16 14:15,Led Zeppelin,When the Levee Breaks - Remaster,348.0
2023-03-16 14:15,Alvvays,Dreams Tonite,487.0
2023-03-16 14:15,Led Zeppelin,When the Levee Breaks - Remaster,7128.0
2023-03-16 14:15,Gorillaz,DARE,9729.0
2023-03-16 14:15,Mareux,The Perfect Girl,13467.0
2023-03-16 14:15,The Handsome Family,Far from Any Road,487.0
2023-03-16 14:15,The Handsome Family,Far from Any Road,812.0
2023-03-16 14:15,CORPSE,MISA MISA!,743.0
2023-03-16 14:15,Alvvays,Dreams Tonite,510.0
2023-03-16 14:15,Ariana Grande,Just A Little Bit Of Your Heart,325.0
2023-03-16 14:15,The Handsome Family,Far from Any Road,417.0
2023-03-16 14:15,The Handsome Family,Far from Any Road,534.0
2023-03-16 14:15,Mareux,The Perfect Girl,580.0
2023-03-16 14:15,Ariana Grande,Tattooed Heart,18118.0
2023-03-16 14:15,Ariana Grande,obvious,15006.0
2023-03-16 14:15,Cage The Elephant,The War Is Over,21034.0
2023-03-16 14:16,CORPSE,MISA MISA!,371.0
2023-03-16 14:16,Alvvays,Dreams Tonite,812.0
2023-03-16 14:16,Alvvays,Dreams Tonite,41772.0
2023-03-16 14:16,Alvvays,Dreams Tonite,232.0
2023-03-16 14:16,Led Zeppelin,When the Levee Breaks - Remaster,394.0
2023-03-16 14:16,Led Zeppelin,When the Levee Breaks - Remaster,12678.0
2023-03-16 14:16,Led Zeppelin,When the Levee Breaks - Remaster,371.0
2023-03-16 14:16,BØRNS,Seeing Stars,185.0
2023-03-16 14:16,Alvvays,Dreams Tonite,348.0
2023-03-16 14:16,CORPSE,MISA MISA!,394.0
2023-03-16 14:16,CORPSE,MISA MISA!,301.0
2023-03-16 14:16,CORPSE,MISA MISA!,557.0
2023-03-16 14:16,Ariana Grande,shut up,301.0
2023-03-16 14:16,Sports,You Are the Right One,278.0
2023-03-16 14:16,Sports,You Are the Right One,325.0
2023-03-16 14:16,Led Zeppelin,When the Levee Breaks - Remaster,580.0
2023-03-16 14:16,Ariana Grande,west side,185.0
2023-03-16 14:16,Joji,Die For You,14769.0
2023-03-16 14:17,Childish Gambino,Les,4254.0
2023-03-16 14:21,BØRNS,Seeing Stars,133073.0
2023-03-16 14:21,Ariana Grande,six thirty,17721.0
2023-03-16 14:21,Ariana Grande,Santa Baby,10955.0
2023-03-16 14:21,Wu-Tang Clan,"C.R.E.A.M. (Cash Rules Everything Around Me) (feat. Method Man, Raekwon, Inspectah Deck & Buddha Monk)",12018.0
2023-03-16 14:39,Enigma,Sadeness,301.0
2023-03-16 14:39,The Handsome Family,Far from Any Road,325.0
2023-03-16 14:39,BØRNS,Seeing Stars,2786.0
2023-03-16 14:39,America,A Horse with No Name,232.0
2023-03-16 14:39,Mareux,The Perfect Girl,371.0
2023-03-16 14:42,The Handsome Family,Far from Any Road,168226.0
2023-03-16 14:42,The Walters,I Love You So,4614.0
2023-03-16 14:43,Alex Turner,It's hard to get around the wind,789.0
2023-03-16 14:43,Foster The People,Lotus Eater,24801.0
2023-03-16 14:46,Led Zeppelin,When the Levee Breaks - Remaster,1021.0
2023-03-16 14:46,The Vaccines,Your Love Is My Favourite Band,603.0
2023-03-16 14:46,Led Zeppelin,When the Levee Breaks - Remaster,301.0
2023-03-16 14:46,Ariana Grande,NASA,394.0
2023-03-16 14:46,Nick Cave & The Bad Seeds,O Children,859.0
2023-03-16 14:46,Sports,You Are the Right One,580.0
2023-03-16 14:46,Charli XCX,New Shapes (feat. Christine and the Queens and Caroline Polachek),325.0
2023-03-16 14:46,Cat Power,"3,6,9",202106.0
2023-03-16 14:46,BØRNS,Seeing Stars,325.0
2023-03-16 14:46,BØRNS,Seeing Stars,208.0
2023-03-16 14:46,BØRNS,Seeing Stars,487.0
2023-03-16 14:46,Gorillaz,DARE,185.0
2023-03-16 14:46,Gorillaz,DARE,5253.0
2023-03-16 14:54,The Vaccines,Your Love Is My Favourite Band,278.0
2023-03-16 14:54,Fools Garden,Lemon Tree,53127.0
2023-03-16 14:56,Pastel Ghost,Dark Beach,95132.0
2023-03-16 15:01,Matthew Dear,Bad Ones (feat. Tegan and Sara),272506.0
2023-03-16 15:04,Joji,Will He,202102.0
2023-03-16 15:04,Ariana Grande,safety net (feat. Ty Dolla $ign),23361.0
2023-03-16 15:15,The Notorious B.I.G.,Hypnotize - 2014 Remaster,61274.0
2023-03-16 15:17,Jefferson Airplane,White Rabbit,150640.0
2023-03-16 15:22,Cigarettes After Sex,Nothing's Gonna Hurt You Baby,286293.0
2023-03-16 15:25,AURORA,"Murder Song (5, 4, 3, 2, 1)",200386.0
2023-03-16 15:25,Sports,You Are the Right One,2496.0
2023-03-16 15:25,Ariana Grande,shut up,17177.0
2023-03-16 15:30,cleopatrick,hometown,256071.0
2023-03-16 15:30,Ariana Grande,Don’t Call Me Angel (Charlie’s Angels) (with Miley Cyrus & Lana Del Rey),13718.0
2023-03-16 15:30,Wu-Tang Clan,"Bring Da Ruckus (feat. RZA, Ghostface Killah, Raekwon & Inspectah Deck)",1530.0
2023-03-16 15:30,Public Enemy,Fight The Power,3483.0
2023-03-16 15:33,My Chemical Romance,Helena,204733.0
2023-03-16 15:33,Reignwolf,Black and Red,7061.0
2023-03-16 15:33,Enigma,Sadeness,26555.0
2023-03-16 15:33,My Chemical Romance,Na Na Na (Na Na Na Na Na Na Na Na Na),14880.0
2023-03-16 15:36,ROLE MODEL,blind,11637.0
2023-03-16 15:36,Andrew Charnley,Speaker Test Track Left Right Audio Tone,22080.0
2023-03-16 15:36,The Last Shadow Puppets,Separate And Ever Deadly,28985.0
2023-03-16 15:39,Audiolab,50 Hz -10 dB,3583.0
2023-03-16 15:39,Andrew Charnley,Speaker Test Track Left Right Audio Tone,38017.0
2023-03-16 15:39,Arctic Monkeys,R U Mine?,29814.0
2023-03-16 15:39,Joji,Reanimator (feat. Yves Tumor),14048.0
2023-03-16 15:43,Andrew Charnley,Speaker Test Track Left Right Audio Tone,41211.0
2023-03-16 15:43,Audiolab,400 Hz -10 dB,4624.0
2023-03-16 15:43,Imagine Dragons,Bones,11402.0
2023-03-16 15:48,Audiolab,50 Hz -10 dB,34194.0
2023-03-16 15:48,Andrew Charnley,Speaker Test Track Left Right Audio Tone,88164.0
2023-03-16 15:48,The Last Shadow Puppets,"Sweet Dreams, TN",19464.0
2023-03-16 15:49,Beastie Boys,She's Crafty,29209.0
2023-03-16 15:50,Andrew Charnley,Speaker Test Track Left Right Audio Tone,17600.0
2023-03-16 15:50,Audiolab,250 Hz -10 dB,3466.0
2023-03-16 15:50,Kate Bush,Running Up That Hill (A Deal With God) - 2018 Remaster,16373.0
2023-03-16 15:50,Ariana Grande,Hands On Me,10224.0
2023-03-16 15:50,PVRIS,Dead Weight,12736.0
2023-03-16 15:51,Enigma,Sadeness,6741.0
2023-03-16 15:51,Andrew Charnley,Speaker Test Track Left Right Audio Tone,29440.0
2023-03-16 15:51,Andrew Charnley,Speaker Test Track Left Right Audio Tone,24832.0
2023-03-16 15:51,Ariana Grande,Break Your Heart Right Back,4714.0
2023-03-16 15:51,Ariana Grande,fake smile,28458.0
2023-03-16 15:51,Ariana Grande,make up,9158.0
2023-03-16 15:51,Arctic Monkeys,Stop The World I Wanna Get Off With You,7889.0
2023-03-16 15:52,Mareux,The Perfect Girl,1237.0
2023-03-16 15:52,The Handsome Family,Far from Any Road,1887.0
2023-03-16 15:52,America,A Horse with No Name,14495.0
2023-03-16 15:52,Christian Leave,Can't Help Falling in Love,8095.0
2023-03-16 15:54,Led Zeppelin,When the Levee Breaks - Remaster,19776.0
2023-03-16 15:57,BØRNS,Seeing Stars,189453.0
2023-03-16 16:00,Sports,You Are the Right One,172506.0
2023-03-16 16:02,The Notorious B.I.G.,Hypnotize - 2014 Remaster,168652.0
2023-03-16 16:02,Royal Deluxe,I'm A Wanted Man,16313.0
2023-03-16 18:26,America,A Horse with No Name,1044.0
2023-03-16 18:26,Mareux,The Perfect Girl,348.0
2023-03-16 18:26,Enigma,Sadeness,1044.0
2023-03-16 18:26,Enigma,Sadeness,232.0
2023-03-16 18:26,Imagine Dragons,Bones,580.0
2023-03-16 18:26,The Notorious B.I.G.,Hypnotize - 2014 Remaster,1300.0
2023-03-16 18:26,America,A Horse with No Name,162.0
2023-03-16 18:26,Enigma,Sadeness,2391.0
2023-03-16 18:26,Ariana Grande,Break Your Heart Right Back,4664.0
2023-03-16 18:26,Ariana Grande,love language,13262.0
2023-03-16 18:26,The Fratellis,She's Not Gone Yet But She's Leaving,7811.0
2023-03-16 18:27,Des Rocs,Outta My Mind,255.0
2023-03-16 18:27,Mr.Kitty,After Dark,348.0
2023-03-16 18:27,Mr.Kitty,After Dark,162.0
2023-03-16 18:27,Mr.Kitty,After Dark,417.0
2023-03-16 18:27,The Last Shadow Puppets,Wondrous Place,626.0
2023-03-16 18:27,Jimi Hendrix,Jungle,743.0
2023-03-16 18:27,The Last Shadow Puppets,Wondrous Place,139.0
2023-03-16 18:27,Des Rocs,Used to the Darkness,835.0
2023-03-16 18:27,Sleeping With Sirens,Left Alone,348.0
2023-03-16 18:27,Daryl Hall & John Oates,You Make My Dreams (Come True),696.0
2023-03-16 18:27,The Growlers,Orgasm of Death,812.0
2023-03-16 18:27,The Last Shadow Puppets,Wondrous Place,487.0
2023-03-16 18:27,Cage The Elephant,The War Is Over,905.0
2023-03-16 18:27,Enigma,Sadeness,7662.0
2023-03-16 18:27,CORPSE,MISA MISA!,301.0
2023-03-16 18:27,The Struts,Wild Child (with Tom Morello),1253.0
2023-03-16 18:27,The Struts,Wild Child (with Tom Morello),673.0
2023-03-16 18:27,Cigarettes After Sex,Pistol,534.0
2023-03-16 18:27,The Handsome Family,Far from Any Road,487.0
2023-03-16 18:27,The Last Shadow Puppets,The Meeting Place,371.0
2023-03-16 18:27,Joji,Die For You,441.0
2023-03-16 18:27,CORPSE,MISA MISA!,696.0
2023-03-16 18:27,alt-J,Breezeblocks,580.0
2023-03-16 18:27,Alvvays,Dreams Tonite,766.0
2023-03-16 18:27,Cage The Elephant,Back Against The Wall,185.0
2023-03-16 18:27,The All-American Rejects,Move Along,441.0
2023-03-16 18:27,Daryl Hall & John Oates,You Make My Dreams (Come True),835.0
2023-03-16 18:27,Kaizers Orchestra,Hjerteknuser,185.0
2023-03-16 18:27,Royal Deluxe,Fame,557.0
2023-03-16 18:27,Caroline Polachek,Hit Me Where It Hurts,998.0
2023-03-16 18:27,Peach Pit,Alrighty Aphrodite,789.0
2023-03-16 18:27,The Warning,CHOKE (with grandson & Zero 9:36),928.0
2023-03-16 18:27,Alvvays,Dreams Tonite,1393.0
2023-03-16 18:27,MARBLES,I'm Not Ready,394.0
2023-03-16 18:27,The Rare Occasions,Notion,185.0
2023-03-16 18:27,BØRNS,Clouds,650.0
2023-03-16 18:27,BØRNS,Clouds,139.0
2023-03-16 18:27,Sports,You Are the Right One,905.0
2023-03-16 18:27,Troye Sivan,The Good Side,835.0
2023-03-16 18:27,Troye Sivan,The Good Side,441.0
2023-03-16 18:27,Matthew Dear,Bad Ones (feat. Tegan and Sara),905.0
2023-03-16 18:27,The Rare Occasions,Notion,835.0
2023-03-16 18:27,Lorde,Team,696.0
2023-03-16 18:27,Matthew Dear,Bad Ones (feat. Tegan and Sara),348.0
2023-03-16 18:27,Kaizers Orchestra,Resistansen,650.0
2023-03-16 18:27,Vlad Holiday,So Damn Into You,139.0
2023-03-16 18:27,Kaizers Orchestra,Resistansen,185.0
2023-03-16 18:27,Kishi Bashi,I Am the Antichrist to You,441.0
2023-03-16 18:27,BØRNS,"10,000 Emerald Pools",1416.0
2023-03-16 18:27,grandson,Blood // Water,812.0
2023-03-16 18:27,Kishi Bashi,I Am the Antichrist to You,394.0
2023-03-16 18:27,Ariana Grande,Right There (feat. Big Sean),859.0
2023-03-16 18:27,Led Zeppelin,Over the Hills and Far Away - Remaster,255.0
2023-03-16 18:27,Two Feet,Until I Come Home,2786.0
2023-03-16 18:27,Ariana Grande,Santa Tell Me,835.0
2023-03-16 18:27,Pastel Ghost,Dark Beach,766.0
2023-03-16 18:27,Kaizers Orchestra,Prosessen,882.0
2023-03-16 18:29,Joji,YUKON (INTERLUDE),109621.0
2023-03-16 18:29,Prophets Of Rage,Heart Afire,5891.0
2023-03-16 19:38,Joji,YUKON (INTERLUDE),17995.0
2023-03-16 19:39,Nick Cave & The Bad Seeds,O Children,63856.0
2023-03-16 19:39,Ariana Grande,fake smile,24543.0
2023-03-16 21:12,Tears For Fears,Everybody Wants To Rule The World,719.0
2023-03-16 21:12,Empire of the Sun,Walking On A Dream,394.0
2023-03-16 21:12,The Backseat Lovers,Kilby Girl,0.0
2023-03-16 21:12,Empire of the Sun,Walking On A Dream,626.0
2023-03-16 21:12,Tears For Fears,Everybody Wants To Rule The World,998.0
2023-03-16 21:12,girl in red,bad idea!,10567.0
2023-03-16 21:12,Leah Kate,Fuck Up The Friendship,12679.0
2023-03-16 21:14,Electric Light Orchestra,Mr. Blue Sky,580.0
2023-03-16 21:14,Frank Ocean,Lost,348.0
2023-03-16 21:14,The 1975,Robbers,1904.0
2023-03-16 21:14,Ariana Grande,pov,859.0
2023-03-16 21:14,The Backseat Lovers,Kilby Girl,534.0
2023-03-16 21:14,The Backseat Lovers,Kilby Girl,510.0
2023-03-16 21:14,Frank Ocean,Lost,185.0
2023-03-16 21:14,Roar,I Can't Handle Change,255.0
2023-03-16 21:14,Gerry Rafferty,Right Down the Line,603.0
2023-03-16 21:14,Gerry Rafferty,Right Down the Line,766.0
2023-03-16 21:14,Beach House,Space Song,232.0
2023-03-16 21:14,TV Girl,Lovers Rock,464.0
2023-03-16 21:14,The 1975,I Always Wanna Die (Sometimes),1184.0
2023-03-16 21:14,MGMT,Little Dark Age - Ghost Vision Remix,20085.0
2023-03-16 21:14,Cults,Always Forever,301.0
2023-03-16 21:14,Tame Impala,Yes I'm Changing,673.0
2023-03-16 21:14,Ariana Grande,in my head,255.0
2023-03-16 21:14,Enigma,Sadeness,208.0
2023-03-16 21:14,The Temptations,My Girl,278.0
2023-03-16 21:14,Ariana Grande,Love Me Harder,255.0
2023-03-16 21:14,Electric Light Orchestra,Mr. Blue Sky,417.0
2023-03-16 21:14,Electric Light Orchestra,Mr. Blue Sky,1416.0
2023-03-16 21:14,Cults,Always Forever,232.0
2023-03-16 21:14,TV Girl,Lovers Rock,534.0
2023-03-16 21:14,Imagine Dragons,Bones,13606.0
2023-03-16 21:14,Wet Leg,Wet Dream,0.0
2023-03-16 21:14,MGMT,Little Dark Age,2136.0
2023-03-16 21:14,Empire of the Sun,Walking On A Dream,83173.0
2023-03-16 21:14,Lorde,Team,6339.0
2023-03-16 21:14,Creedence Clearwater Revival,Bad Moon Rising,18001.0
2023-03-16 21:14,The Last Shadow Puppets,Separate And Ever Deadly,3061.0
2023-03-16 21:15,MGMT,Little Dark Age,20990.0
2023-03-16 21:15,MGMT,Little Dark Age,835.0
2023-03-16 21:15,MGMT,Little Dark Age - Matthew Dear Remix,2925.0
2023-03-16 21:15,MGMT,Little Dark Age - Ghost Vision Remix,9380.0
2023-03-16 21:17,Mother Mother,Hayloft,115333.0
2023-03-16 21:17,The Pretty Reckless,Going to Hell,19900.0
2023-03-16 21:17,Ariana Grande,34+35,8320.0
2023-03-16 22:09,Astrid S,Marilyn Monroe,1109.0
2023-03-16 22:09,Mother Mother,Hayloft,26368.0
2023-03-16 22:10,Caroline Polachek,Bunny Is A Rider,256.0
2023-03-16 22:10,The Neighbourhood,Wires,383.0
2023-03-16 22:10,Caroline Polachek,Bunny Is A Rider,234.0
2023-03-16 22:10,Tove Lo,Habits (Stay High),74325.0
2023-03-16 22:10,The Neighbourhood,Sweater Weather,9059.0
2023-03-16 22:10,The Handsome Family,Far from Any Road,20628.0
2023-03-16 22:11,Caroline Polachek,Bunny Is A Rider,703.0
2023-03-16 22:11,The Weeknd,Save Your Tears (Remix) (with Ariana Grande) - Bonus Track,1109.0
2023-03-16 22:11,The Weeknd,Die For You (with Ariana Grande) - Remix,874.0
2023-03-16 22:11,Joji,Normal People (feat. rei brown),64042.0
2023-03-16 22:11,Ariana Grande,Into You,4031.0
2023-03-16 22:15,The Weeknd,Die For You (with Ariana Grande) - Remix,232857.0
2023-03-16 22:18,The Weeknd,Save Your Tears (Remix) (with Ariana Grande) - Bonus Track,191013.0
2023-03-16 22:19,Gorillaz,Sweepstakes (feat. Mos Def and Hypnotic Brass Ensemble),70393.0
2023-03-16 22:19,Vlad Holiday,So Damn Into You,11922.0
2023-03-16 22:37,Ariana Grande,One Last Time,2972.0
2023-03-16 22:37,Greta Van Fleet,Edge Of Darkness,78854.0
