endTime,artistName,trackName,msPlayed
2023-11-14 09:02,Sports,You Are the Right One,882.0
2023-11-14 09:02,Ariana Grande,Just A Little Bit Of Your Heart,8368.0
2023-11-14 09:45,Melanie Martinez,Teacher's Pet,241893.0
2023-11-14 09:45,Kishi Bashi,I Am the Antichrist to You,6098.0
2023-11-14 09:47,Harry Styles,Adore You,812.0
2023-11-14 09:47,Harry Styles,Adore You,719.0
2023-11-14 09:47,Jimi Hendrix,Jungle,1346.0
2023-11-14 09:47,Bring Me The Horizon,Sleepwalking,123297.0
2023-11-14 09:47,Bring Me The Horizon,in the dark,882.0
2023-11-14 09:47,Ariana Grande,R.E.M,952.0
2023-11-14 09:52,Bring Me The Horizon,in the dark,271186.0
2023-11-14 09:52,AURORA,Cure For Me,13980.0
2023-11-14 10:04,Jimi Hendrix,Jungle,142069.0
2023-11-14 10:04,Gorillaz,She's My Collar (feat. Kali Uchis),26331.0
2023-11-14 10:04,Cage The Elephant,Skin and Bones,12788.0
2023-11-14 10:04,Ariana Grande,boyfriend (with Social House),4787.0
2023-11-14 10:06,The Walters,I Love You So,78762.0
2023-11-14 10:06,Lana Del Rey,Ride,394.0
2023-11-14 10:09,Lana Del Rey,Art Deco,223853.0
2023-11-14 10:12,Gerard Way,Brother,182971.0
2023-11-14 10:13,Greta Van Fleet,You're The One,35689.0
2023-11-14 10:13,Derek & The Dominos,Layla,13227.0
2023-11-14 10:13,Childish Gambino,Heartbeat,29461.0
2023-11-14 10:13,The 1975,Robbers,15385.0
2023-11-14 10:14,Sports,You Are the Right One,2298.0
2023-11-14 10:14,Two Door Cinema Club,What You Know,13676.0
2023-11-14 10:14,Joji,CAN'T GET OVER YOU (feat. Clams Casino),975.0
2023-11-14 10:14,The Neighbourhood,Scary Love,2507.0
2023-11-14 10:14,Bring Me The Horizon,Sleepwalking,3343.0
2023-11-14 10:14,Lana Del Rey,Ride,48158.0
2023-11-14 10:14,grandson,Darkside,24311.0
2023-11-14 10:18,The Pretty Reckless,Fucked up World,196162.0
2023-11-14 10:22,The Neighbourhood,Daddy Issues,260173.0
2023-11-14 10:25,Lana Del Rey,Ride,232.0
2023-11-14 10:25,Yumi Zouma,Powder Blue / Cascine Park,183547.0
2023-11-14 10:25,Two Door Cinema Club,What You Know,278.0
2023-11-14 10:25,Lana Del Rey,Ride,441.0
2023-11-14 10:29,Arctic Monkeys,Cornerstone,223853.0
2023-11-14 10:29,The Notorious B.I.G.,Rap Phenomenon (feat. Redman & Methodman) - 2005 Remaster,17567.0
2023-11-14 10:29,Kings of Leon,Sex on Fire,6713.0
2023-11-14 10:32,Lana Del Rey,Ride,207770.0
2023-11-14 10:32,Joji,WANTED U,859.0
2023-11-14 10:32,Cage The Elephant,Cold Cold Cold,6826.0
2023-11-14 10:32,Cage The Elephant,The War Is Over,928.0
2023-11-14 10:32,Ariana Grande,Tattooed Heart,603.0
2023-11-14 10:32,Ariana Grande,motive (with Doja Cat),11380.0
2023-11-14 10:34,Ariana Grande,One Last Time,21476.0
2023-11-14 10:34,Ariana Grande,Tattooed Heart,25108.0
2023-11-14 10:34,Ariana Grande,fake smile,2650.0
2023-11-14 10:35,Harry Styles,Adore You,348.0
2023-11-14 10:35,Ariana Grande,The Way (feat. Mac Miller),23545.0
2023-11-14 10:35,Harry Styles,Adore You,301.0
2023-11-14 10:35,Lana Del Rey,Ride,325.0
2023-11-14 10:35,Ariana Grande,Only 1,371.0
2023-11-14 10:36,Lana Del Rey,Ride,95155.0
2023-11-14 10:40,The Pretty Reckless,Cold Blooded,220705.0
2023-11-14 10:40,Arctic Monkeys,Stop The World I Wanna Get Off With You,2229.0
2023-11-14 10:40,88rising,Midsummer Madness,2380.0
2023-11-14 10:40,Kendrick Lamar,FEEL.,20192.0
2023-11-14 10:40,Vlad Holiday,So Damn Into You,13280.0
2023-11-14 10:42,AURORA,Conqueror,812.0
2023-11-14 10:42,Greta Van Fleet,You're The One,673.0
2023-11-14 10:42,Ariana Grande,Let Me Love You,882.0
2023-11-14 10:42,Ariana Grande,Intro,696.0
2023-11-14 10:42,AURORA,Conqueror,766.0
2023-11-14 10:42,Melanie Martinez,Teacher's Pet,2507.0
2023-11-14 10:42,Melanie Martinez,Teacher's Pet,743.0
2023-11-14 10:42,Kordhell,Murder In My Mind,13622.0
2023-11-14 10:42,Ella Boh,Sleep Alone (feat. Ella Boh),23545.0
2023-11-14 10:42,BØRNS,Seeing Stars,3081.0
2023-11-14 10:43,Greta Van Fleet,Black Smoke Rising,46950.0
2023-11-14 10:43,Ariana Grande,Hands On Me,16044.0
2023-11-14 10:43,MF DOOM,Rapp Snitch Knishes feat. Mr. Fantastik,9104.0
2023-11-14 10:43,The Pretty Reckless,Goin' Down,18347.0
2023-11-14 10:43,Ariana Grande,pete davidson,13536.0
2023-11-14 10:46,Yumi Zouma,Powder Blue / Cascine Park,626.0
2023-11-14 10:46,Two Door Cinema Club,What You Know,156316.0
2023-11-14 10:46,Yumi Zouma,Barricade (Matter Of Fact),812.0
2023-11-14 10:46,Yumi Zouma,Barricade (Matter Of Fact),1439.0
2023-11-14 10:46,Twenty One Pilots,Jumpsuit,928.0
2023-11-14 10:46,Yumi Zouma,Powder Blue / Cascine Park,650.0
2023-11-14 10:49,Yumi Zouma,Barricade (Matter Of Fact),181858.0
2023-11-14 10:53,Twenty One Pilots,Jumpsuit,238560.0
2023-11-14 10:56,Ariana Grande,Let Me Love You,348.0
2023-11-14 10:56,Ariana Grande,Let Me Love You,208.0
2023-11-14 10:56,Lana Del Rey,Ride,232.0
2023-11-14 10:56,Ariana Grande,Let Me Love You,185.0
2023-11-14 10:56,Harry Styles,Adore You,603.0
2023-11-14 10:56,Enigma,Sadeness,5978.0
2023-11-14 10:56,The Fratellis,She's Not Gone Yet But She's Leaving,14569.0
2023-11-14 11:05,The Neighbourhood,Softcore,101006.0
2023-11-14 11:05,Led Zeppelin,Ramble On - 1990 Remaster,14781.0
2023-11-14 11:10,Tame Impala,Borderline,237800.0
2023-11-14 11:11,The Walters,I Love You So,64697.0
2023-11-14 11:11,Ariana Grande,ghostin,14101.0
2023-11-14 11:13,Greta Van Fleet,Farewell For Now,22563.0
2023-11-14 11:13,Fei Yu-ching,一翦梅,9424.0
2023-11-14 12:12,The Neighbourhood,Softcore,119120.0
2023-11-14 12:15,boy pablo,Yeah (Fantasizing),183750.0
2023-11-14 12:15,no one's perfect,Dahlia,6166.0
2023-11-14 12:16,Joji,CAN'T GET OVER YOU (feat. Clams Casino),1091.0
2023-11-14 12:16,Highly Suspect,Lydia,21069.0
2023-11-14 12:16,The Pretty Reckless,Absolution,952.0
2023-11-14 12:16,The Neighbourhood,Sweater Weather,905.0
2023-11-14 12:16,The Neighbourhood,Sweater Weather,835.0
2023-11-14 12:21,The Pretty Reckless,Absolution,274061.0
2023-11-14 12:21,Kaizers Orchestra,Resistansen,16506.0
2023-11-14 12:21,Ariana Grande,Best Mistake,1482.0
2023-11-14 12:21,Leonard Cohen,Thanks for the Dance,16526.0
2023-11-14 12:34,Bring Me The Horizon,Sleepwalking,1602.0
2023-11-14 12:34,Pastel Ghost,Dark Beach,81586.0
2023-11-14 12:35,Lana Del Rey,Diet Mountain Dew,719.0
2023-11-14 12:35,The Pretty Reckless,Cold Blooded,67268.0
2023-11-14 12:35,Tame Impala,Feels Like We Only Go Backwards,417.0
2023-11-14 12:35,AURORA,Conqueror,2159.0
2023-11-14 12:35,Cults,Always Forever,29834.0
2023-11-14 12:36,Declan McKenna,Brazil,185.0
2023-11-14 12:36,Joy Again,Looking Out for You,696.0
2023-11-14 12:36,Joy Again,Looking Out for You,441.0
2023-11-14 12:36,No Doubt,Just A Girl,208.0
2023-11-14 12:36,No Doubt,Just A Girl,696.0
2023-11-14 12:36,No Doubt,Just A Girl,278.0
2023-11-14 12:36,The Beatles,Strawberry Fields Forever - Remastered 2009,394.0
2023-11-14 12:36,Joy Again,Looking Out for You,534.0
2023-11-14 12:36,Wallows,Are You Bored Yet? (feat. Clairo),650.0
2023-11-14 12:36,Lana Del Rey,West Coast,1555.0
2023-11-14 12:36,Dominic Fike,Babydoll,626.0
2023-11-14 12:36,Dominic Fike,Babydoll,2670.0
2023-11-14 12:36,Dominic Fike,Babydoll,325.0
2023-11-14 12:36,girl in red,girls,23.0
2023-11-14 12:36,Lana Del Rey,Diet Mountain Dew,49830.0
2023-11-14 12:36,Ariana Grande,Let Me Love You,0.0
2023-11-14 12:36,Cults,Always Forever,789.0
2023-11-14 12:36,girl in red,girls,185.0
2023-11-14 12:36,WILLOW,Wait a Minute!,603.0
2023-11-14 12:36,Cults,Always Forever,325.0
2023-11-14 12:36,Cults,Always Forever,232.0
2023-11-14 12:36,Babe Rainbow,Something New,464.0
2023-11-14 12:36,Lorde,The Love Club,69.0
2023-11-14 12:36,Tame Impala,Feels Like We Only Go Backwards,650.0
2023-11-14 12:36,Ariana Grande,Intro,371.0
2023-11-14 12:36,Cults,Always Forever,185.0
2023-11-14 12:36,Clairo,Sofia,208.0
2023-11-14 12:36,Clairo,Pretty Girl,2298.0
2023-11-14 12:36,Clairo,Pretty Girl,603.0
2023-11-14 12:36,Ariana Grande,positions,232.0
2023-11-14 12:36,Harry Styles,Golden,325.0
2023-11-14 12:36,Fitz and The Tantrums,Out of My League,603.0
2023-11-14 12:40,The 1975,Robbers,254509.0
2023-11-14 12:40,Ariana Grande,"thank u, next",2581.0
2023-11-14 12:40,The Who,Baba O'Riley,10154.0
2023-11-14 12:44,Des Rocs,HVY MTL DRMR,172071.0
2023-11-14 12:47,Bernache,Your Name,510.0
2023-11-14 12:47,No Doubt,Just A Girl,1044.0
2023-11-14 12:47,Arctic Monkeys,Fluorescent Adolescent,1184.0
2023-11-14 12:47,Tame Impala,"New Person, Same Old Mistakes",177785.0
2023-11-14 12:47,No Doubt,Just A Girl,6222.0
2023-11-14 12:47,Ariana Grande,Knew Better / Forever Boy,9752.0
2023-11-14 12:47,Ariana Grande,My Everything,25978.0
2023-11-14 12:47,Ariana Grande,Baby I,8986.0
2023-11-14 12:48,Bernache,Your Name,88259.0
2023-11-14 12:48,Arctic Monkeys,Fluorescent Adolescent,975.0
2023-11-14 12:48,Ash Olsen,KITKAT,766.0
2023-11-14 12:48,Ariana Grande,pete davidson,603.0
2023-11-14 12:48,No Doubt,Just A Girl,673.0
2023-11-14 12:48,BØRNS,Clouds,13297.0
2023-11-14 12:51,Ash Olsen,KITKAT,143529.0
2023-11-14 12:51,Cage The Elephant,The War Is Over,19179.0
2023-11-14 12:51,Ariana Grande,no tears left to cry,10744.0
2023-11-14 12:53,Royal Blood,Oblivion,120167.0
2023-11-14 12:53,Eminem,Stan,36478.0
2023-11-14 12:53,The 1975,Robbers,301.0
2023-11-14 12:53,Joji,Die For You,23968.0
2023-11-14 12:53,The Neighbourhood,Daddy Issues,19777.0
2023-11-14 12:58,The 1975,Robbers,254509.0
2023-11-14 12:58,Ariana Grande,pov,20600.0
2023-11-14 13:01,Ariana Grande,obvious,650.0
2023-11-14 13:01,Greta Van Fleet,"Lover, Leaver",743.0
2023-11-14 13:01,Bring Me The Horizon,And the Snakes Start to Sing,743.0
2023-11-14 13:01,Jimi Hendrix,Purple Haze,185.0
2023-11-14 13:01,Jimi Hendrix,Purple Haze,603.0
2023-11-14 13:01,Marvin Gaye,Running From Love - Version 1 / Edit,186786.0
2023-11-14 13:01,Karla Devito,We Are Not Alone,8402.0
2023-11-14 13:01,Cage The Elephant,Portuguese Knife Fight,534.0
2023-11-14 13:01,The Stone Roses,I Wanna Be Adored - Remastered,1486.0
2023-11-14 13:01,The Stone Roses,I Wanna Be Adored - Remastered,534.0
2023-11-14 13:01,AC/DC,Dirty Deeds Done Dirt Cheap,789.0
2023-11-14 13:01,MGMT,Little Dark Age,487.0
2023-11-14 13:01,Andy Black,Beautiful Pain,603.0
2023-11-14 13:01,The Pretty Reckless,Hit Me Like A Man,17763.0
2023-11-14 13:05,Andy Black,Beautiful Pain,212570.0
2023-11-14 13:08,Cage The Elephant,Portuguese Knife Fight,217893.0
2023-11-14 13:11,Yumi Zouma,Cool For A Second,177688.0
2023-11-14 13:14,The Pointer Sisters,Send Him Back,158573.0
2023-11-14 13:15,Sinéad O'Connor,Nothing Compares 2 U,278.0
2023-11-14 13:15,Yumi Zouma,Powder Blue / Cascine Park,77050.0
2023-11-14 13:15,Ariana Grande,imagine,17622.0
2023-11-14 13:17,Neil Young,Harvest Moon,835.0
2023-11-14 13:17,Flume,Never Be Like You,185.0
2023-11-14 13:17,MC Solaar,Solaar pleure,208.0
2023-11-14 13:17,TOTO,Hold the Line,743.0
2023-11-14 13:17,JAWNY,Honeypie,325.0
2023-11-14 13:17,Cigarettes After Sex,K.,3622.0
