endTime,artistName,trackName,msPlayed
2022-12-07 00:27,Astrid S,Marilyn Monroe,2275.0
2022-12-07 00:27,Cage The Elephant,Back Against The Wall,2693.0
2022-12-07 00:27,Tevvez,Legend,17706.0
2022-12-07 00:27,Beastie Boys,Sabotage,8072.0
2022-12-07 00:27,Ariana Grande,Break Your Heart Right Back,21144.0
2022-12-07 00:29,Two Feet,Until I Come Home,208.0
2022-12-07 00:29,grandson,Blood // Water - King Kavalier Remix,743.0
2022-12-07 00:29,Two Feet,Until I Come Home,162.0
2022-12-07 00:29,Des Rocs,"Maybe, I",255.0
2022-12-07 00:29,Two Feet,Until I Come Home,185.0
2022-12-07 00:29,The Pretty Reckless,Blame Me,301.0
2022-12-07 00:29,grandson,Darkside,301.0
2022-12-07 00:29,Sleeping With Sirens,Better Off Dead,510.0
2022-12-07 00:29,Sleeping With Sirens,Better Off Dead,743.0
2022-12-07 00:29,Conan Gray,Family Line,278.0
2022-12-07 00:29,Creedence Clearwater Revival,Fortunate Son,6161.0
2022-12-07 00:29,Black Pistol Fire,Pick Your Poison,14508.0
2022-12-07 00:29,Demi Lovato,Met Him Last Night (feat. Ariana Grande),9150.0
2022-12-07 00:29,Tears For Fears,Everybody Wants To Rule The World,19999.0
2022-12-07 00:31,Two Feet,Until I Come Home,185.0
2022-12-07 00:31,The Struts,Wild Child (with Tom Morello),278.0
2022-12-07 00:31,Sleeping With Sirens,Better Off Dead,91231.0
2022-12-07 00:31,Conan Gray,Family Line,371.0
2022-12-07 00:31,Astrid S,Marilyn Monroe,952.0
2022-12-07 00:31,The Last Shadow Puppets,The Meeting Place,1277.0
2022-12-07 00:31,grandson,Blood // Water,4551.0
2022-12-07 00:31,The Pretty Reckless,Blame Me,208.0
2022-12-07 00:31,Conan Gray,Family Line,6013.0
2022-12-07 00:32,Franz Ferdinand,Take Me Out,36269.0
2022-12-07 00:32,Astrid S,Marilyn Monroe,557.0
2022-12-07 00:32,Cage The Elephant,Back Against The Wall,975.0
2022-12-07 00:35,Cage The Elephant,Back Against The Wall,228320.0
2022-12-07 00:35,Conan Gray,Astronomy,1056.0
2022-12-07 00:35,The Vaccines,Your Love Is My Favourite Band,26863.0
2022-12-07 00:35,Cannons,Loving You,28472.0
2022-12-07 00:37,Sleeping With Sirens,Better Off Dead,835.0
2022-12-07 00:37,grandson,Darkside,325.0
2022-12-07 00:37,Astrid S,Marilyn Monroe,96654.0
2022-12-07 00:37,The All-American Rejects,Move Along,2948.0
2022-12-07 00:37,Two Feet,Until I Come Home,928.0
2022-12-07 00:37,grandson,Darkside,789.0
2022-12-07 00:37,Sleeping With Sirens,Left Alone,650.0
2022-12-07 00:37,grandson,Blood // Water - King Kavalier Remix,116.0
2022-12-07 00:37,grandson,Blood // Water,417.0
2022-12-07 00:37,Des Rocs,"Maybe, I",835.0
2022-12-07 00:37,grandson,Blood // Water - King Kavalier Remix,487.0
2022-12-07 00:37,Astrid S,Come First,626.0
2022-12-07 00:37,The All-American Rejects,Move Along,975.0
2022-12-07 00:37,grandson,Blood // Water,812.0
2022-12-07 00:37,The Warning,CHOKE (with grandson & Zero 9:36),859.0
2022-12-07 00:37,Lana Del Rey,Dealer,9413.0
2022-12-07 00:37,Eagles,Take It Easy - 2013 Remaster,5146.0
2022-12-07 00:37,Ariana Grande,Piano,12006.0
2022-12-07 00:40,The Last Shadow Puppets,Wondrous Place,1346.0
2022-12-07 00:40,The Last Shadow Puppets,Wondrous Place,696.0
2022-12-07 00:40,The Last Shadow Puppets,Wondrous Place,557.0
2022-12-07 00:40,The Last Shadow Puppets,The Meeting Place,719.0
2022-12-07 00:40,NF,When I Grow Up,719.0
2022-12-07 00:40,The Growlers,Orgasm of Death,812.0
2022-12-07 00:40,The Rare Occasions,Notion,650.0
2022-12-07 00:40,The Rare Occasions,Notion,1323.0
2022-12-07 00:40,Sleeping With Sirens,Better Off Dead,136486.0
2022-12-07 00:40,Cage The Elephant,The War Is Over,6315.0
2022-12-07 00:40,Cage The Elephant,The War Is Over,626.0
2022-12-07 00:40,Cage The Elephant,The War Is Over,1648.0
2022-12-07 00:40,Royal Deluxe,Fame,835.0
2022-12-07 00:40,Conan Gray,Family Line,835.0
2022-12-07 00:40,Rosa Walton,I Really Want to Stay at Your House,766.0
2022-12-07 00:40,Two Feet,Until I Come Home,603.0
2022-12-07 00:40,The Last Shadow Puppets,Wondrous Place,603.0
2022-12-07 00:40,The Pretty Reckless,Blame Me,696.0
2022-12-07 00:40,Ariana Grande,The Way,8897.0
2022-12-07 00:40,Childish Gambino,Les,26614.0
2022-12-07 00:43,NF,When I Grow Up,196800.0
2022-12-07 00:43,Royal Deluxe,Fame,8173.0
2022-12-07 00:43,Ariana Grande,Hands On Me,2066.0
2022-12-07 00:46,Jimi Hendrix,Jungle,168483.0
2022-12-07 00:46,Ariana Grande,R.E.M,23031.0
2022-12-07 00:56,The Neighbourhood,Devil's Advocate,165953.0
2022-12-07 00:56,Joji,Die For You,18430.0
2022-12-07 00:56,Des Rocs,Used to the Darkness,22939.0
2022-12-07 01:00,Joji,Die For You,211666.0
2022-12-07 01:00,BØRNS,"10,000 Emerald Pools",2177.0
2022-12-07 01:00,Gorillaz,DARE,15060.0
2022-12-07 01:00,Ariana Grande,safety net (feat. Ty Dolla $ign),11828.0
2022-12-07 01:20,The Smiths,Heaven Knows I'm Miserable Now - 2011 Remaster,149.0
2022-12-07 01:20,Kaizers Orchestra,Resistansen,298.0
2022-12-07 01:20,Des Rocs,Used to the Darkness,149.0
2022-12-07 01:20,Vlad Holiday,So Damn Into You,191.0
2022-12-07 01:20,Vlad Holiday,So Damn Into You,234.0
2022-12-07 01:20,BØRNS,"10,000 Emerald Pools",2943.0
2022-12-07 01:20,BØRNS,Clouds,213.0
2022-12-07 01:20,Cigarettes After Sex,Pistol,234.0
2022-12-07 01:20,Cigarettes After Sex,Pistol,298.0
2022-12-07 01:20,The Smiths,Heaven Knows I'm Miserable Now - 2011 Remaster,725.0
2022-12-07 01:20,The Smiths,Heaven Knows I'm Miserable Now - 2011 Remaster,1429.0
2022-12-07 01:20,BØRNS,Clouds,170.0
2022-12-07 01:20,Kaizers Orchestra,Resistansen,384.0
2022-12-07 01:20,Ariana Grande,Almost Is Never Enough,2124.0
2022-12-07 01:20,Kendrick Lamar,FEEL.,17956.0
2022-12-07 01:20,Neon Trees,Everybody Talks,6513.0
2022-12-07 01:46,Vlad Holiday,So Damn Into You,149226.0
2022-12-07 01:46,Ariana Grande,boyfriend (with Social House),9415.0
2022-12-07 01:46,BØRNS,Clouds,20107.0
2022-12-07 01:46,Ariana Grande,Only 1,13920.0
2022-12-07 09:51,Vlad Holiday,So Damn Into You,1207.0
2022-12-07 09:51,Vlad Holiday,So Damn Into You,162.0
2022-12-07 09:51,MARBLES,I'm Not Ready,139.0
2022-12-07 09:51,Caroline Polachek,Hit Me Where It Hurts,371.0
2022-12-07 09:51,Caroline Polachek,Hit Me Where It Hurts,278.0
2022-12-07 09:51,Kaizers Orchestra,Prosessen,301.0
2022-12-07 09:51,Caroline Polachek,Hit Me Where It Hurts,92.0
2022-12-07 09:51,Des Rocs,Used to the Darkness,348.0
2022-12-07 09:51,Des Rocs,Used to the Darkness,534.0
2022-12-07 09:51,BØRNS,Clouds,696.0
2022-12-07 09:51,Des Rocs,Used to the Darkness,371.0
2022-12-07 09:51,MARBLES,I'm Not Ready,208.0
2022-12-07 09:51,MARBLES,I'm Not Ready,162.0
2022-12-07 09:51,Ariana Grande,Winter Things,394.0
2022-12-07 09:51,The Smiths,Heaven Knows I'm Miserable Now - 2011 Remaster,232.0
2022-12-07 09:51,BØRNS,Clouds,208.0
2022-12-07 09:51,Des Rocs,Used to the Darkness,255.0
2022-12-07 09:51,MARBLES,I'm Not Ready,92.0
2022-12-07 09:51,Des Rocs,Used to the Darkness,278.0
2022-12-07 09:51,Ariana Grande,7 rings,6412.0
2022-12-07 09:51,grandson,Blood // Water,7054.0
2022-12-07 09:51,Suki Waterhouse,Good Looking,11318.0
2022-12-07 09:51,Tears For Fears,Everybody Wants To Rule The World,6459.0
2022-12-07 09:55,Ariana Grande,Stuck with U (with Justin Bieber),18760.0
2022-12-07 09:56,Kaizers Orchestra,Prosessen,162.0
2022-12-07 09:56,Kaizers Orchestra,Resistansen,325.0
2022-12-07 09:56,Led Zeppelin,Over the Hills and Far Away - Remaster,301.0
2022-12-07 09:56,Kaizers Orchestra,Resistansen,208.0
2022-12-07 09:56,Kaizers Orchestra,Resistansen,255.0
2022-12-07 09:56,Kaizers Orchestra,Prosessen,812.0
2022-12-07 09:56,The Smiths,Heaven Knows I'm Miserable Now - 2011 Remaster,71678.0
2022-12-07 09:56,Kaizers Orchestra,Prosessen,696.0
2022-12-07 09:58,Kaizers Orchestra,Hjerteknuser,1648.0
2022-12-07 09:58,The Struts,Wild Child (with Tom Morello),464.0
2022-12-07 09:58,The Struts,Wild Child (with Tom Morello),278.0
2022-12-07 09:58,Cage The Elephant,Back Against The Wall,301.0
2022-12-07 09:58,Joji,Die For You,28583.0
2022-12-07 09:58,Joji,Die For You,743.0
2022-12-07 09:58,John Newman,Love Me Again,952.0
2022-12-07 09:58,BØRNS,"10,000 Emerald Pools",255.0
2022-12-07 09:58,Led Zeppelin,Over the Hills and Far Away - Remaster,4876.0
2022-12-07 09:58,Franz Ferdinand,Take Me Out,208.0
2022-12-07 09:58,Kaizers Orchestra,Resistansen,106579.0
2022-12-07 09:58,Ariana Grande,shut up,278.0
2022-12-07 09:58,Ariana Grande,You Don't Know Me,18749.0
2022-12-07 09:59,Sleeping With Sirens,Left Alone,208.0
2022-12-07 09:59,Ariana Grande,Break Free,348.0
2022-12-07 09:59,Sleeping With Sirens,Better Off Dead,371.0
2022-12-07 09:59,Ariana Grande,love language,812.0
2022-12-07 09:59,The Struts,Wild Child (with Tom Morello),255.0
2022-12-07 09:59,The Struts,Wild Child (with Tom Morello),278.0
2022-12-07 09:59,The Neighbourhood,Lost in Translation,441.0
2022-12-07 09:59,BØRNS,Clouds,255.0
2022-12-07 09:59,Ariana Grande,west side,696.0
2022-12-07 09:59,The All-American Rejects,Move Along,766.0
2022-12-07 09:59,BØRNS,Clouds,557.0
2022-12-07 09:59,Des Rocs,"Maybe, I",534.0
2022-12-07 09:59,Cigarettes After Sex,Pistol,812.0
2022-12-07 09:59,The Smiths,Heaven Knows I'm Miserable Now - 2011 Remaster,348.0
2022-12-07 09:59,Joji,Die For You,534.0
2022-12-07 09:59,Ariana Grande,Santa Baby,278.0
2022-12-07 09:59,Joji,Die For You,1044.0
2022-12-07 09:59,Led Zeppelin,Over the Hills and Far Away - Remaster,232.0
2022-12-07 09:59,Ariana Grande,Only 1,394.0
2022-12-07 09:59,Astrid S,Come First,835.0
2022-12-07 09:59,BØRNS,"10,000 Emerald Pools",417.0
2022-12-07 09:59,Kaizers Orchestra,Prosessen,1184.0
2022-12-07 09:59,Led Zeppelin,Over the Hills and Far Away - Remaster,371.0
2022-12-07 09:59,Led Zeppelin,Over the Hills and Far Away - Remaster,673.0
2022-12-07 09:59,Ariana Grande,shut up,441.0
2022-12-07 09:59,The Fratellis,She's Not Gone Yet But She's Leaving,696.0
2022-12-07 09:59,The Fratellis,She's Not Gone Yet But She's Leaving,185.0
2022-12-07 09:59,Franz Ferdinand,Take Me Out,54984.0
2022-12-07 09:59,Franz Ferdinand,Take Me Out,998.0
2022-12-07 09:59,Kaizers Orchestra,Resistansen,673.0
2022-12-07 09:59,Sleeping With Sirens,Left Alone,580.0
2022-12-07 09:59,Sleeping With Sirens,Left Alone,116.0
2022-12-07 09:59,Arctic Monkeys,Arabella,24439.0
2022-12-07 10:00,Des Rocs,"Maybe, I",441.0
2022-12-07 10:03,Des Rocs,"Maybe, I",186747.0
2022-12-07 10:03,The 1975,Love It If We Made It,3741.0
2022-12-07 10:04,Sleeping With Sirens,Left Alone,0.0
2022-12-07 10:06,Des Rocs,"Maybe, I",1416.0
2022-12-07 10:06,Conan Gray,Family Line,4922.0
2022-12-07 10:06,Sleeping With Sirens,Left Alone,882.0
2022-12-07 10:06,Two Feet,Until I Come Home,113104.0
2022-12-07 10:06,Sleeping With Sirens,Better Off Dead,325.0
2022-12-07 10:06,JPEGMAFIA,OG!,9237.0
2022-12-07 10:06,Nothing But Thieves,Amsterdam,21485.0
2022-12-07 10:06,Weezer,Say It Ain't So,5983.0
2022-12-07 10:08,The Pretty Reckless,Blame Me,789.0
2022-12-07 10:08,Two Feet,Until I Come Home,232.0
2022-12-07 10:08,Sleeping With Sirens,Left Alone,154691.0
2022-12-07 10:08,Two Feet,Until I Come Home,766.0
2022-12-07 10:08,Ariana Grande,R.E.M,9076.0
2022-12-07 10:09,Two Feet,Until I Come Home,487.0
2022-12-07 10:09,The Growlers,Orgasm of Death,417.0
2022-12-07 10:09,The Growlers,Orgasm of Death,185.0
2022-12-07 10:09,The Rare Occasions,Notion,673.0
2022-12-07 10:09,Cage The Elephant,The War Is Over,789.0
2022-12-07 10:09,Cage The Elephant,The War Is Over,39915.0
2022-12-07 10:09,The Last Shadow Puppets,The Meeting Place,603.0
2022-12-07 10:09,Royal Deluxe,Fame,1021.0
2022-12-07 10:13,Ariana Grande,Be Alright,235692.0
2022-12-07 10:13,Des Rocs,Outta My Mind,19288.0
2022-12-07 10:14,Royal Deluxe,Fame,1393.0
2022-12-07 10:14,NF,When I Grow Up,70566.0
2022-12-07 10:15,The Vaccines,Want You So Bad,48436.0
2022-12-07 10:15,Jimi Hendrix,Jungle,1044.0
2022-12-07 10:18,The Neighbourhood,Devil's Advocate,186306.0
2022-12-07 10:18,Pastel Ghost,Dark Beach,27925.0
2022-12-07 10:19,Sleeping With Sirens,Left Alone,2043.0
2022-12-07 10:19,Peach Pit,Alrighty Aphrodite,27908.0
2022-12-07 10:19,The Pretty Reckless,Blame Me,952.0
2022-12-07 10:19,Two Feet,Until I Come Home,348.0
2022-12-07 10:19,Cage The Elephant,The War Is Over,1091.0
2022-12-07 10:23,John Newman,Love Me Again,239894.0
2022-12-07 10:23,Arctic Monkeys,Stop The World I Wanna Get Off With You,7275.0
2022-12-07 10:23,Ariana Grande,Be My Baby,11062.0
2022-12-07 10:29,Franz Ferdinand,Take Me Out,185.0
2022-12-07 10:29,Franz Ferdinand,Take Me Out,3227.0
2022-12-07 10:29,Franz Ferdinand,Take Me Out,162.0
2022-12-07 10:29,Astrid S,Marilyn Monroe,696.0
2022-12-07 10:29,Astrid S,Marilyn Monroe,208.0
2022-12-07 10:29,Ariana Grande,bloodline,39799.0
2022-12-07 10:29,The Neighbourhood,Lost in Translation,162.0
2022-12-07 10:29,Franz Ferdinand,Take Me Out,116961.0
2022-12-07 10:29,Astrid S,Marilyn Monroe,28353.0
2022-12-07 10:29,Ariana Grande,"break up with your girlfriend, i'm bored",19995.0
2022-12-07 10:30,Ariana Grande,pete davidson,13157.0
2022-12-07 10:36,Astrid S,Come First,11215.0
2022-12-07 10:36,The All-American Rejects,Move Along,469.0
2022-12-07 10:36,The All-American Rejects,Move Along,673.0
2022-12-07 10:36,Astrid S,Come First,47607.0
2022-12-07 10:36,grandson,Darkside,789.0
2022-12-07 10:40,The All-American Rejects,Move Along,238880.0
2022-12-07 10:44,grandson,Darkside,229531.0
2022-12-07 10:47,The Warning,CHOKE (with grandson & Zero 9:36),160457.0
2022-12-07 10:50,grandson,Blood // Water - King Kavalier Remix,157531.0
2022-12-07 10:52,phant-trium,island sunset,96048.0
2022-12-07 10:53,grandson,Blood // Water,70008.0
2022-12-07 10:53,Ariana Grande,Love Me Harder,8964.0
2022-12-07 10:56,Grmmr.126,Bathtub,97623.0
2022-12-07 10:58,Nogymx,Walkman,133443.0
2022-12-07 10:59,1930,Days Of Wine And Roses,92374.0
2022-12-07 10:59,Sleeping With Sirens,Better Off Dead,21898.0
2022-12-07 11:45,The Neighbourhood,Lost in Translation,534.0
2022-12-07 11:45,Grmmr.126,Bathtub,1705.0
2022-12-07 11:45,Cage The Elephant,Back Against The Wall,975.0
2022-12-07 11:45,BØRNS,"10,000 Emerald Pools",1068.0
2022-12-07 11:45,John Newman,Love Me Again,301.0
2022-12-07 11:47,Franz Ferdinand,Take Me Out,124435.0
2022-12-07 11:47,Cage The Elephant,Back Against The Wall,255.0
2022-12-07 11:47,Ariana Grande,in my head,5040.0
2022-12-07 11:47,Wu-Tang Clan,"C.R.E.A.M. (Cash Rules Everything Around Me) (feat. Method Man, Raekwon, Inspectah Deck & Buddha Monk)",1806.0
2022-12-07 11:50,Astrid S,Marilyn Monroe,138553.0
2022-12-07 11:50,Ariana Grande,Intro,27616.0
2022-12-07 11:50,Ariana Grande,The Way (feat. Mac Miller),26439.0
2022-12-07 13:04,MARBLES,I'm Not Ready,371.0
2022-12-07 13:04,Vlad Holiday,So Damn Into You,185.0
2022-12-07 13:04,Cigarettes After Sex,Pistol,255.0
2022-12-07 13:04,Ariana Grande,NASA,301.0
2022-12-07 13:04,Astrid S,Marilyn Monroe,1346.0
2022-12-07 13:04,BØRNS,Clouds,1137.0
2022-12-07 13:04,Caroline Polachek,Hit Me Where It Hurts,1044.0
2022-12-07 13:04,Des Rocs,Used to the Darkness,650.0
2022-12-07 13:04,Kaizers Orchestra,Resistansen,278.0
2022-12-07 13:04,BØRNS,Clouds,278.0
2022-12-07 13:04,CORPSE,MISA MISA!,23493.0
2022-12-07 13:06,The Smiths,Heaven Knows I'm Miserable Now - 2011 Remaster,696.0
2022-12-07 13:06,Kaizers Orchestra,Prosessen,1207.0
2022-12-07 13:06,BØRNS,Clouds,146262.0
2022-12-07 13:06,Donny Hathaway,The Ghetto,1412.0
2022-12-07 13:06,Ariana Grande,NASA,29916.0
2022-12-07 13:06,Joji,Afterthought,28539.0
2022-12-07 13:18,MARBLES,I'm Not Ready,185.0
2022-12-07 13:18,The Smiths,Heaven Knows I'm Miserable Now - 2011 Remaster,56448.0
2022-12-07 13:18,Des Rocs,Used to the Darkness,69.0
2022-12-07 13:18,The Notorious B.I.G.,Juicy - 2005 Remaster,21012.0
2022-12-07 13:41,Vlad Holiday,So Damn Into You,487.0
2022-12-07 13:41,Led Zeppelin,Over the Hills and Far Away - Remaster,580.0
2022-12-07 13:41,Kaizers Orchestra,Resistansen,835.0
2022-12-07 13:41,Caroline Polachek,Hit Me Where It Hurts,75140.0
2022-12-07 13:41,Kaizers Orchestra,Resistansen,673.0
2022-12-07 13:41,The Struts,Wild Child (with Tom Morello),232.0
2022-12-07 13:41,Ariana Grande,my hair,464.0
2022-12-07 13:41,Ariana Grande,7 rings,29882.0
2022-12-07 13:41,Wu-Tang Clan,"Bring Da Ruckus (feat. RZA, Ghostface Killah, Raekwon & Inspectah Deck)",8704.0
2022-12-07 13:43,Franz Ferdinand,Take Me Out,510.0
2022-12-07 13:43,The Neighbourhood,Lost in Translation,325.0
2022-12-07 13:43,Franz Ferdinand,Take Me Out,673.0
2022-12-07 13:43,John Newman,Love Me Again,139.0
2022-12-07 13:43,BØRNS,"10,000 Emerald Pools",101471.0
2022-12-07 13:43,The Neighbourhood,Lost in Translation,278.0
2022-12-07 13:43,John Newman,Love Me Again,185.0
2022-12-07 13:43,Cocteau Twins,"Sea, Swallow Me",5516.0
2022-12-07 13:44,Ariana Grande,motive (with Doja Cat),21163.0
2022-12-07 14:56,John Newman,Love Me Again,99799.0
2022-12-07 14:56,Creedence Clearwater Revival,Bad Moon Rising,13693.0
2022-12-07 14:56,Echo & the Bunnymen,The Killing Moon,23396.0
2022-12-07 14:56,The Notorious B.I.G.,Rap Phenomenon (feat. Redman & Methodman) - 2005 Remaster,14835.0
2022-12-07 14:58,Des Rocs,Used to the Darkness,696.0
2022-12-07 14:58,Caroline Polachek,Hit Me Where It Hurts,65782.0
2022-12-07 14:58,The Police,Every Breath You Take,22088.0
2022-12-07 14:58,Rob Zombie,Meet The Creeper,5005.0
2022-12-07 14:59,BØRNS,Clouds,232.0
2022-12-07 14:59,Caroline Polachek,Hit Me Where It Hurts,510.0
2022-12-07 14:59,BØRNS,Clouds,92392.0
2022-12-07 14:59,BØRNS,Clouds,139.0
2022-12-07 14:59,Ariana Grande,NASA,6198.0
2022-12-07 14:59,Des Rocs,Used to the Darkness,278.0
2022-12-07 14:59,Geto Boys,Mind Playing Tricks on Me,24243.0
2022-12-07 14:59,Tears For Fears,Head Over Heels,14793.0
2022-12-07 14:59,HIMALAYAS,Thank God I'm Not You,20913.0
2022-12-07 16:02,Des Rocs,Used to the Darkness,2879.0
2022-12-07 16:02,Caroline Polachek,Hit Me Where It Hurts,67477.0
2022-12-07 16:02,The Smiths,Heaven Knows I'm Miserable Now - 2011 Remaster,1091.0
2022-12-07 16:02,BØRNS,"10,000 Emerald Pools",1114.0
2022-12-07 16:02,John Newman,Love Me Again,301.0
2022-12-07 16:02,Des Rocs,Used to the Darkness,7198.0
2022-12-07 16:02,Cigarettes After Sex,Pistol,417.0
2022-12-07 16:02,The Struts,Wild Child (with Tom Morello),835.0
2022-12-07 16:02,Kaizers Orchestra,Hjerteknuser,1857.0
2022-12-07 16:02,The Smiths,Heaven Knows I'm Miserable Now - 2011 Remaster,325.0
2022-12-07 16:02,The Smiths,Heaven Knows I'm Miserable Now - 2011 Remaster,487.0
2022-12-07 16:02,Joji,Die For You,464.0
2022-12-07 16:06,John Newman,Love Me Again,239894.0
2022-12-07 16:10,Franz Ferdinand,Take Me Out,237026.0
2022-12-07 16:14,Cage The Elephant,Back Against The Wall,228320.0
2022-12-07 16:14,The Vaccines,Your Love Is My Favourite Band,1718.0
2022-12-07 16:14,Kenny Loggins,"Danger Zone - From ""Top Gun"" Original Soundtrack",10535.0
2022-12-07 16:17,Astrid S,Marilyn Monroe,185.0
2022-12-07 16:17,Cage The Elephant,Back Against The Wall,33994.0
2022-12-07 16:17,Astrid S,Marilyn Monroe,174014.0
2022-12-07 16:17,Astrid S,Come First,952.0
2022-12-07 16:17,Astrid S,Come First,0.0
2022-12-07 16:17,Astrid S,Marilyn Monroe,743.0
2022-12-07 16:18,Astrid S,Marilyn Monroe,42538.0
2022-12-07 16:18,The Fratellis,She's Not Gone Yet But She's Leaving,18747.0
2022-12-07 17:02,BØRNS,"10,000 Emerald Pools",1486.0
2022-12-07 17:02,Astrid S,Marilyn Monroe,5967.0
2022-12-07 17:02,grandson,Bury Me Face Down,2803.0
2022-12-07 17:02,Allie Cabal,City,14318.0
2022-12-07 17:02,Ariana Grande,no tears left to cry,1588.0
2022-12-07 17:06,Cage The Elephant,The War Is Over,1416.0
2022-12-07 17:06,The Growlers,Orgasm of Death,812.0
2022-12-07 17:06,The Rare Occasions,Notion,812.0
2022-12-07 17:06,The Growlers,Orgasm of Death,952.0
2022-12-07 17:06,Sleeping With Sirens,Better Off Dead,417.0
2022-12-07 17:06,The All-American Rejects,Move Along,1230.0
2022-12-07 17:06,The Warning,CHOKE (with grandson & Zero 9:36),1137.0
2022-12-07 17:06,Conan Gray,Family Line,975.0
2022-12-07 17:06,Cage The Elephant,The War Is Over,371.0
2022-12-07 17:06,Astrid S,Marilyn Monroe,1021.0
2022-12-07 17:06,Angus & Julia Stone,Chateau,12231.0
2022-12-07 17:06,Lana Del Rey,Brooklyn Baby,19707.0
2022-12-07 17:10,Cage The Elephant,The War Is Over,195666.0
2022-12-07 17:13,Rosa Walton,I Really Want to Stay at Your House,223951.0
2022-12-07 17:13,NF,When I Grow Up,766.0
2022-12-07 17:13,Dire Straits,Brothers In Arms,5572.0
2022-12-07 17:13,Cage The Elephant,Back Against The Wall,6399.0
2022-12-07 17:13,Greta Van Fleet,Light My Love,11576.0
2022-12-07 17:25,UNDERGRUNN,Italia,441.0
2022-12-07 17:25,UNDERGRUNN,Italia,13212.0
2022-12-07 17:25,UNDERGRUNN,Italia,255.0
2022-12-07 17:25,UNDERGRUNN,Italia,859.0
2022-12-07 17:25,Cage The Elephant,Portuguese Knife Fight,162.0
2022-12-07 17:25,The Vaccines,Want You So Bad,12701.0
2022-12-07 17:25,Cage The Elephant,Cigarette Daydreams,719.0
2022-12-07 17:25,Cage The Elephant,Cry Baby,1973.0
2022-12-07 17:25,Cage The Elephant,That's Right,766.0
2022-12-07 17:25,Cage The Elephant,What I'm Becoming,278.0
2022-12-07 17:25,Cage The Elephant,Portuguese Knife Fight,232.0
2022-12-07 17:25,Brioche,Pas d'aller sans retour,626.0
2022-12-07 17:25,Cage The Elephant,What I'm Becoming,1068.0
2022-12-07 17:25,Gorillaz,DARE,26216.0
2022-12-07 19:31,Olivia Rodrigo,good 4 u,2136.0
2022-12-07 19:31,UNDERGRUNN,Italia,1369.0
2022-12-07 19:31,Clairo,Sofia,17955.0
2022-12-07 19:44,The Smiths,Heaven Knows I'm Miserable Now - 2011 Remaster,1021.0
2022-12-07 19:44,BØRNS,Clouds,7128.0
2022-12-07 19:44,Caroline Polachek,Hit Me Where It Hurts,5201.0
2022-12-07 19:44,Des Rocs,Used to the Darkness,4435.0
2022-12-07 19:48,Kaizers Orchestra,Prosessen,228298.0
2022-12-07 19:48,Ariana Grande,Break Free,17994.0
2022-12-07 19:48,Ariana Grande,motive (with Doja Cat),8786.0
2022-12-07 19:48,Arctic Monkeys,Stop The World I Wanna Get Off With You,16561.0
2022-12-08 00:28,Led Zeppelin,Over the Hills and Far Away - Remaster,441.0
